repetition,grid_width,pop_size,p_occupation,step,s_step,pop_count
1,512,262144,0.02,50,0.002,3973
1,512,262144,0.02,51,0.002,3989
1,512,262144,0.02,52,0.002,3980
1,512,262144,0.02,53,0.002,3959
1,512,262144,0.02,54,0.002,3968
1,512,262144,0.02,55,0.002,3955
1,512,262144,0.02,56,0.002,3977
1,512,262144,0.02,57,0.002,3980
1,512,262144,0.02,58,0.002,3968
1,512,262144,0.02,59,0.002,3953
1,512,262144,0.02,60,0.002,3969
1,512,262144,0.02,61,0.002,3980
1,512,262144,0.02,62,0.002,3995
1,512,262144,0.02,63,0.002,3971
1,512,262144,0.02,64,0.002,3961
1,512,262144,0.02,65,0.002,3970
1,512,262144,0.02,66,0.002,3956
1,512,262144,0.02,67,0.002,3941
1,512,262144,0.02,68,0.002,3951
1,512,262144,0.02,69,0.002,3925
1,512,262144,0.02,70,0.002,3953
1,512,262144,0.02,71,0.002,3961
1,512,262144,0.02,72,0.002,3936
1,512,262144,0.02,73,0.002,3965
1,512,262144,0.02,74,0.002,3929
1,512,262144,0.02,75,0.002,3915
1,512,262144,0.02,76,0.002,3939
1,512,262144,0.02,77,0.002,3947
1,512,262144,0.02,78,0.002,3933
1,512,262144,0.02,79,0.002,3931
1,512,262144,0.02,80,0.002,3892
1,512,262144,0.02,81,0.002,3908
1,512,262144,0.02,82,0.002,3957
1,512,262144,0.02,83,0.002,3940
1,512,262144,0.02,84,0.002,3929
1,512,262144,0.02,85,0.002,3921
1,512,262144,0.02,86,0.002,3961
1,512,262144,0.02,87,0.002,3931
1,512,262144,0.02,88,0.002,3940
1,512,262144,0.02,89,0.002,3903
1,512,262144,0.02,90,0.002,3924
1,512,262144,0.02,91,0.002,3916
