repetition,grid_width,pop_size,p_occupation,step,s_step,pop_count
0,1024,1048576,0.17,98,0.00245043,95267
0,1024,1048576,0.17,99,0.00246067,95206
0,1280,1638400,0.17,0,0.00655053,243462
0,1280,1638400,0.17,1,0.00356352,192499
0,1280,1638400,0.17,2,0.00354304,185366
0,1280,1638400,0.17,3,0.00355021,184803
0,1280,1638400,0.17,4,0.00353075,184040
0,1280,1638400,0.17,5,0.00354816,182371
0,1280,1638400,0.17,6,0.00353178,180902
0,1280,1638400,0.17,7,0.00353382,179421
0,1280,1638400,0.17,8,0.00352563,178658
0,1280,1638400,0.17,9,0.00352358,177672
0,1280,1638400,0.17,10,0.00352973,176676
0,1280,1638400,0.17,11,0.00353792,175187
0,1280,1638400,0.17,12,0.00353382,173943
0,1280,1638400,0.17,13,0.00354509,173039
0,1280,1638400,0.17,14,0.00354509,172194
0,1280,1638400,0.17,15,0.00353382,170849
0,1280,1638400,0.17,16,0.00352154,169961
0,1280,1638400,0.17,17,0.00352256,169190
0,1280,1638400,0.17,18,0.0035287,168210
0,1280,1638400,0.17,19,0.00357581,167187
0,1280,1638400,0.17,20,0.00353894,166728
0,1280,1638400,0.17,21,0.00353894,165943
0,1280,1638400,0.17,22,0.00353997,164729
0,1280,1638400,0.17,23,0.00353587,164097
0,1280,1638400,0.17,24,0.00352358,163242
0,1280,1638400,0.17,25,0.00351437,162964
0,1280,1638400,0.17,26,0.00352461,161926
0,1280,1638400,0.17,27,0.00352563,161727
0,1280,1638400,0.17,28,0.00352563,160932
0,1280,1638400,0.17,29,0.00351334,160338
0,1280,1638400,0.17,30,0.00352666,159405
0,1280,1638400,0.17,31,0.00351437,159377
0,1280,1638400,0.17,32,0.00350618,158841
0,1280,1638400,0.17,33,0.00350925,158152
0,1280,1638400,0.17,34,0.00351232,158020
0,1280,1638400,0.17,35,0.00351539,157654
0,1280,1638400,0.17,36,0.00351949,157356
0,1280,1638400,0.17,37,0.00351744,157001
0,1280,1638400,0.17,38,0.00351949,156511
0,1280,1638400,0.17,39,0.00351539,156095
0,1280,1638400,0.17,40,0.0035113,155904
0,1280,1638400,0.17,41,0.00352973,155707
0,1280,1638400,0.17,42,0.00351027,155347
0,1280,1638400,0.17,43,0.00350925,155020
0,1280,1638400,0.17,44,0.00350413,154864
0,1280,1638400,0.17,45,0.00351232,154840
0,1280,1638400,0.17,46,0.00350413,154207
0,1280,1638400,0.17,47,0.00351642,154316
0,1280,1638400,0.17,48,0.00351027,154063
0,1280,1638400,0.17,49,0.00351027,153876
0,1280,1638400,0.17,50,0.00351744,153811
0,1280,1638400,0.17,51,0.00350003,153307
0,1280,1638400,0.17,52,0.00350413,153052
0,1280,1638400,0.17,53,0.00350003,152758
0,1280,1638400,0.17,54,0.00350822,152914
0,1280,1638400,0.17,55,0.00350515,152552
0,1280,1638400,0.17,56,0.00352666,152219
0,1280,1638400,0.17,57,0.00351539,152044
0,1280,1638400,0.17,58,0.0035072,152038
0,1280,1638400,0.17,59,0.00351437,152151
0,1280,1638400,0.17,60,0.00351642,151675
0,1280,1638400,0.17,61,0.0035113,151646
0,1280,1638400,0.17,62,0.0035113,151359
0,1280,1638400,0.17,63,0.0035031,151501
0,1280,1638400,0.17,64,0.00353382,151026
0,1280,1638400,0.17,65,0.00350413,151264
0,1280,1638400,0.17,66,0.00351027,151108
0,1280,1638400,0.17,67,0.00350413,150877
0,1280,1638400,0.17,68,0.00351744,151055
0,1280,1638400,0.17,69,0.00349594,151232
0,1280,1638400,0.17,70,0.0035031,150716
0,1280,1638400,0.17,71,0.00350106,150739
0,1280,1638400,0.17,72,0.00350413,150430
0,1280,1638400,0.17,73,0.00350413,150630
0,1280,1638400,0.17,74,0.00350515,150146
0,1280,1638400,0.17,75,0.00350003,150156
0,1280,1638400,0.17,76,0.0035113,150406
0,1280,1638400,0.17,77,0.00349901,150246
0,1280,1638400,0.17,78,0.00348979,150401
0,1280,1638400,0.17,79,0.00349184,150091
0,1280,1638400,0.17,80,0.00350106,150096
0,1280,1638400,0.17,81,0.00350003,150207
0,1280,1638400,0.17,82,0.00350618,149929
0,1280,1638400,0.17,83,0.00350106,149929
0,1280,1638400,0.17,84,0.00349901,150121
0,1280,1638400,0.17,85,0.00349082,149551
0,1280,1638400,0.17,86,0.00350515,150032
0,1280,1638400,0.17,87,0.00351539,149928
0,1280,1638400,0.17,88,0.00349901,149694
0,1280,1638400,0.17,89,0.00350003,149616
0,1280,1638400,0.17,90,0.00350003,149560
0,1280,1638400,0.17,91,0.00349696,149481
0,1280,1638400,0.17,92,0.00349901,149185
0,1280,1638400,0.17,93,0.00348774,149385
0,1280,1638400,0.17,94,0.00349389,149247
0,1280,1638400,0.17,95,0.00349184,149299
0,1280,1638400,0.17,96,0.00350413,149251
0,1280,1638400,0.17,97,0.00350106,149166
0,1280,1638400,0.17,98,0.0035031,149177
0,1280,1638400,0.17,99,0.00349184,149022
0,1536,2359296,0.17,0,0.0094423,350022
0,1536,2359296,0.17,1,0.00573645,279459
0,1536,2359296,0.17,2,0.00568525,269223
0,1536,2359296,0.17,3,0.00571597,269529
0,1536,2359296,0.17,4,0.00571085,267967
0,1536,2359296,0.17,5,0.00566886,265091
0,1536,2359296,0.17,6,0.00568832,262295
0,1536,2359296,0.17,7,0.00567091,260694
0,1536,2359296,0.17,8,0.00566682,259581
0,1536,2359296,0.17,9,0.00565965,258548
0,1536,2359296,0.17,10,0.00569446,257005
0,1536,2359296,0.17,11,0.00567808,254950
0,1536,2359296,0.17,12,0.0056791,253049
0,1536,2359296,0.17,13,0.00565146,251505
0,1536,2359296,0.17,14,0.0056535,249876
0,1536,2359296,0.17,15,0.00566682,248582
0,1536,2359296,0.17,16,0.00570982,247190
0,1536,2359296,0.17,17,0.00569549,245574
0,1536,2359296,0.17,18,0.00567603,244386
0,1536,2359296,0.17,19,0.00568525,243075
0,1536,2359296,0.17,20,0.00567091,241479
0,1536,2359296,0.17,21,0.00568525,240999
0,1536,2359296,0.17,22,0.00566989,239344
0,1536,2359296,0.17,23,0.00564429,238056
0,1536,2359296,0.17,24,0.00568115,237380
0,1536,2359296,0.17,25,0.00565555,236143
0,1536,2359296,0.17,26,0.00564531,235295
0,1536,2359296,0.17,27,0.00568422,234761
0,1536,2359296,0.17,28,0.00565248,233476
0,1536,2359296,0.17,29,0.00565862,232601
0,1536,2359296,0.17,30,0.00565248,231953
0,1536,2359296,0.17,31,0.00568013,231272
0,1536,2359296,0.17,32,0.00543539,230892
0,1536,2359296,0.17,33,0.00527974,230100
0,1536,2359296,0.17,34,0.00526234,229271
0,1536,2359296,0.17,35,0.005248,228709
0,1536,2359296,0.17,36,0.00525722,228115
0,1536,2359296,0.17,37,0.00523674,227742
